product_id,product_name,product_price,product_type,user_type
10060165982912,WOWCI 哇次高端轻奢侈品牌男装高档纯色薄款夹克男士翻领夹克外套男秋季新款中年轻商务休闲衣服男大牌 蓝色 185,2908.0,时尚服装,时尚达人
10063187040073,爱心东东罗蒙品牌女装 休闲裤女2022秋冬新款卡其色运动裤女时尚百搭加绒加厚休闲裤子高腰显瘦束脚哈伦卫裤潮 卡其色加长-冬季加厚宝宝绒超柔绒 XL 124-140斤,129.0,时尚服装,时尚达人
10060718444858,真维斯（Jeanswest） 加绒卫衣男秋冬季新款中国风打底衫学生潮流团建衣服青少年圆领宽松长袖上衣 卡其色（中国画） XL(推荐135-155斤左右),79.0,时尚服装,时尚达人
10061691181572,海澜优选 官方品牌羽绒服男轻薄短款冬季新款时尚休闲上衣服男舒适纯色百搭防风90白鸭绒保暖易穿搭外套男 16018黑色 XL（偏大，建议130-150斤）,199.0,时尚服装,时尚达人
10055637964518,海澜优选 官方品牌夹克男外套男士秋冬季新款商务中年服春秋时尚格子外衣户外休闲外衣加绒加厚男装服饰 2136深蓝色 XL(推荐120斤-140斤),249.0,时尚服装,时尚达人
10058377429385,【纯棉两件装】花花公子 长袖T恤男春秋季新款潮流时尚圆领日常打底衫中青年男士上衣服男装 318白+2225黑 XL,139.0,时尚服装,时尚达人
10061479132407,WOWCI 哇次高端轻奢侈品牌男装高档纯色含羊毛夹克男秋冬新款青年夹克外套男士秋季衣服潮流大牌 黑色 180/XL,4298.0,时尚服装,时尚达人
56164856158,【两件装\\\/加绒可选】长袖T恤男秋冬季男装男士圆领卫衣潮流时尚百搭T恤男长袖打底衫上衣服男 WY02白+05灰 XL,88.0,时尚服装,时尚达人
10062079922386,杫木羊羔绒外套男秋冬季宽松百搭夹克男学生韩版加厚衣服男青少年潮流连帽情侣上衣男士港风休闲男装 506灰色 71 L 100斤-120斤,108.0,时尚服装,时尚达人
10058507667883,NASA官方男装潮牌联名羊羔绒外套男女秋冬季加绒加厚夹克男宽松情侣款韩版潮流冬装棉服拼色摇粒绒上衣服 白色 L（建议120-140斤）,199.0,时尚服装,时尚达人
45208332599,欧郎格 长袖t恤男士潮流春秋装秋衣T恤体恤内搭上衣服新款 【纯棉2】麋鹿白+园林深灰 XL建议135-150斤,69.0,时尚服装,时尚达人
10060828844227,Lee Cooper 高品质夹克男秋季新款男士休闲修身大码男装工装外套秋装潮流帅气上衣秋冬衣服 2806深灰夹克 XL码,399.0,时尚服装,时尚达人
10064831594338,YUYING轻奢品牌男装秋冬季新款加厚可拆卸男士外套时尚夹克纯色连帽上衣服男百搭休闲 红色 XXL,859.0,时尚服装,时尚达人
10060967582157,爱心东东罗蒙(ROMON)轻奢高档女装 卫衣女2022秋冬季新款薄款拼接长袖印花宽松洋气圆领套头上衣百搭 酒红色拼接 L(110-125斤拍),109.0,时尚服装,时尚达人
10034730205773,JEEP吉普夹克男外套男士秋冬季商务茄克休闲服新款中青年时尚春秋上衣外衣服男装服饰 JPSW0923蓝色（常规款） XL（推荐125斤-140斤）,298.0,时尚服装,时尚达人
10056926444675,海澜优选 官方品牌夹克男外套男士秋冬季新款纯色商务中青年春秋休闲时尚连帽不臃肿简约男装 XC-2020-JK6268-暗兰 XL(推荐120斤-140斤),219.0,时尚服装,时尚达人
10056287914367,海澜优选 官方品牌夹克男外套上衣男士秋冬季新款商务中青年春秋立领茄克衫潮流舒适休闲亲肤简约上衣 深灰 2XL（推荐130斤-145斤）,159.0,时尚服装,时尚达人
100033957343,七匹狼夹克男士秋季商务休闲外套男士连帽卫衣男上衣华夫格时尚衣服男装服饰 藏青 175/92A(XL),399.0,时尚服装,时尚达人
10024956188566,花花公子夹克男秋季外套新款男装青年休闲男士潮流时尚拼色连帽上衣服饰 601浅蓝-加绒 2XL,298.0,时尚服装,时尚达人
56677167762,夹克男外套春秋工装加绒加厚学生修身衣服新款韩版潮流港风秋冬季男装休闲中青年上衣匡都连帽棉服 黑色-加绒1768 XL（120-135斤）,158.0,时尚服装,时尚达人
10060029733044,蓝骏启春秋季灯芯绒夹克外套男复古潮牌宽松男士立领上衣服潮流休闲男装 灰色【春秋款】 Xl建议120-140斤,80.8,时尚服装,时尚达人
10059195427074,南极人 秋季长袖T恤男士潮流圆领修身针织衫男装青年百搭体恤衫保暖加绒外套学生简约帅气打底衫上衣服 米色(不加绒) L/120斤以下,69.0,时尚服装,时尚达人
10057020039078,吴权湾5XL胖子大码230斤灯芯绒外套男春秋季潮流大学生休闲少年感长袖衬衫男生宽松夹克加肥加大上衣服 黑色 L 穿115-130斤,68.0,时尚服装,时尚达人
10058038600187,【GXVK原创潮牌】外套男秋冬季新款加棉加厚美式潮流棒球服男情侣刺绣夹克男街头宽松拼接休闲衣服男 JK74JR黑色(加厚) XL,335.0,时尚服装,时尚达人
25406819778,专柜恒源祥2022春秋季新款男士长袖t恤中老年翻领爸爸装纯色针织衫男 秋装大码衣服男体恤衫春装 梅红 165,368.0,时尚服装,时尚达人
10034502622214,男士长袖T恤加绒加厚V领韩版潮流保暖打底衫潮牌男装秋衣上衣 T8810灰色 L 【105-120斤】,46.9,时尚服装,时尚达人
100008770839,卡帝乐鳄鱼(CARTELO)外套男2022秋冬季时尚夹克男士休闲潮流工装服连帽男装青年宽松衣服 浅蓝 XL,168.0,时尚服装,时尚达人
10057368483098,贵人鸟 冲锋衣三合一夹克男士连帽外套秋冬款休闲枫叶帅气防风男生秋冬潮牌潮流迷彩百搭衣服男女同款情侣款 枫叶黑【男款】 2XL,139.9,时尚服装,时尚达人
10244272931,心仪男人秋冬季长袖T恤男士韩版加绒加厚上衣服V领针织衫保暖秋装潮流卫衣男 灰色常规款 XL （125-140斤）,59.0,时尚服装,时尚达人
10026621349039,啄木鸟纯棉长袖T恤 男商务休闲体恤上衣春秋季中年男装立领衣服 ZMN20632黑色 XL,89.1,时尚服装,时尚达人
100037176975,MLB官方 男女情侣全阵容多徽标徽章宽松休闲棒球服夹克3AJPN0124-00MGS全阵容/麻灰色S,2198.9,时尚服装,时尚达人
10058453357643,爱心东东罗蒙(ROMON)秋冬连衣裙女新款22年时尚女装韩版拼接假两件加厚中长款A字裙气质修身显瘦长袖裙子女 藏青色 XL,149.0,时尚服装,时尚达人
10061015852315,杫木假两件外套男秋冬季韩版宽松衣服男青少年休闲套装男学生港风潮流加厚连帽夹克上衣男装搭配运动两件套 K39黑色+S01黑裤 62.5 XL 120斤-140斤,96.0,时尚服装,时尚达人
10034327959627,麦克丹奴 飞行员刺绣夹克男外套 秋冬季休闲夹克男士冬天潮流复古美式情侣棒球服宽松秋冬装衣服加厚加绒 黑色JK2139 L,139.0,时尚服装,时尚达人
10055515745422,米囹 4件装 长袖t恤男纯棉春秋季男士打底圆领内搭小衫上衣男装秋衣休闲服饰潮流大码体恤 7黑+角灰+鹿灰+T黑 L(建议120-135斤),99.0,时尚服装,时尚达人
10058598252239,南极人外套男春秋冬季潮流韩版百搭宽松休闲衣服男装加绒加厚ins港风潮牌假两件工装连帽夹克男 W25-黑色 XL（125-140斤）,98.0,时尚服装,时尚达人
72474093629,迪贝狼【纯棉2件套】长袖t恤男2022秋季小衫 潮流体恤男装衣服 男士上衣打底衫秋装T恤 小SE铁灰+小飞鹰卡其 6XL 210-230斤,69.0,时尚服装,时尚达人
10062402028219,南极人外套男中长款秋冬季潮流男士夹克宽松休闲大码高级感加绒加厚衣服棉服春秋男装 黑色（加绒） XL,59.9,时尚服装,时尚达人
10045772570115,富铤 长袖t恤男士V领春秋季新款休闲打底衫潮流秋衣男装体恤修身卫衣男装冬季加绒加厚百搭帅气冬装上衣服 0183白色 XL,68.0,时尚服装,时尚达人
10057280440993,梵登诺 2022新款春秋季男士长袖t恤V领上衣服体恤修身打底衫原创潮流男装 【常规款】深灰 2XL【142-155斤】,108.0,时尚服装,时尚达人
100016758941,卡帝乐鳄鱼（CARTELO）外套男2022秋冬季韩版夹克男士潮流翻领上衣休闲百搭衣服男装 深灰色 XL,178.0,时尚服装,时尚达人
10035894406172,海澜优选 官方品牌外套男秋冬季新款加厚保暖秋装轻休闲商务男装夹克男士外套时尚潮流立领工装免烫上衣服男 2110军绿 XL(建议115-133斤),158.0,时尚服装,时尚达人
10059433166140,恭立夹克男中老年男装外套秋冬季爷爷装老人衣服商务休闲加绒加厚保暖棒球领外套夹克衫上衣服爸爸装 深蓝【加绒款】 L【建议105-120斤】,128.0,时尚服装,时尚达人
10032005920377,【俩条装】南极人商务休闲裤男秋冬新款加绒加厚时尚宽松裤子男秋季韩版潮流百搭弹力小脚休闲长裤 1921灰色+1921黑色 31,148.0,时尚服装,时尚达人
10059970989580,佰蓝娇2022秋装新款秋季女装时尚气质洋气遮肚子显瘦小个子长袖毛衣针织连衣裙女春秋冬新品打底a字裙子 驼色 S,179.0,时尚服装,时尚达人
10058475751609,爱心东东斐特玛 新款连衣裙女早秋季2022年新款针织连衣裙时尚套装毛衣打底裙子两件春秋女装显瘦舒适 米白色加厚 均码（适合80-145斤）,129.0,时尚服装,时尚达人
10058690440618,NASA官方男装潮牌联名美式棒球服男秋冬季日系潮流宽松飞行员夹克情侣外套ins字母外套男女情侣上衣服 黑色 XL（建议130-145斤）,168.0,时尚服装,时尚达人
10058347037454,海澜优选 官方品牌夹克男外套上衣男士秋冬季新款立领商务中青年春秋舒适时尚有型亲肤透气学生个性休闲男装 蓝色 2XL（推荐140斤-160斤）,149.0,时尚服装,时尚达人
10063234583020,DK品牌高档男装 连帽夹克男秋季外套男潮牌轻奢刺绣夹克男连帽年国潮衣服男帅气休闲男装外穿商务休闲上衣 1783 白色加绒加厚 5XL,648.0,时尚服装,时尚达人
10059025442992,南极人长袖t恤男纯棉春秋季新款打底衫衣服圆领宽松休闲百搭潮流男生印花青年大码男士春秋装体恤汗衫男装 金叶黑色+字母白色 XL,53.0,时尚服装,时尚达人
10036769484319,男士长袖T恤潮流纯色纯棉白色秋衣上衣服内搭打底衫秋季 长袖纯白色 175/L,26.9,时尚服装,时尚达人
10063966479104,木皓 裤子男2022新款秋冬季复古潮流百搭休闲裤男港风ins运动男宽松潮流男生束脚裤子 深灰加绒 XL,79.0,时尚服装,时尚达人
100025661672,袋鼠 DaiShu T恤男秋长袖韩版圆领长T男套头假两件宽松打底衫男时尚大码纯棉上卫衣服男DXNB DT223 灰色 XL,99.0,时尚服装,时尚达人
10035471071451,【两件装】100%纯棉长袖T恤男士春秋季圆领休闲宽松大码潮流体恤上衣服秋衣打底衫男 长袖-JP鹰绿+JP车黑 L*125-140斤,88.0,时尚服装,时尚达人
10059356946731,恭立夹克男行政干部夹克秋冬新款加绒加厚外套男保暖防风商务中老年男士休闲格子茄克衫爸爸老人衣服男装 黑色【加绒加厚】 L【建议105-120斤】,128.0,时尚服装,时尚达人
100007844421,花花公子（PLAYBOY）长袖T恤男2022秋冬季韩版潮流上衣服男士打底衫宽松休闲纯色棉质男装 藏青 XL,139.0,时尚服装,时尚达人
10021431378507,（88两件 加绒可选）长袖t恤男秋冬季新款卫衣男宽松潮流男士圆领T恤上衣青少年衣服男装打底衫男 W10白色+W11黑色 XL,88.0,时尚服装,时尚达人
10060703969892,佰蓝娇两件套套装裙2022秋装新款秋季女装时尚气质遮肚子显瘦中年小个子长袖针织连衣裙女春秋冬半身裙子 紫粉+灰色 L（推荐115-130斤）,239.0,时尚服装,时尚达人
10057678980225,TEEK趣味印花长袖t恤男装上衣 2022秋冬季新款休闲时尚男士体恤易穿搭衣服 HC38A卡其色 175/L,79.0,时尚服装,时尚达人
100018691452,七匹狼长袖T恤男春季翻领条纹男士T恤长袖商务休闲POLO中青年男上衣服 102(深蓝) 165/84A(M),219.0,时尚服装,时尚达人
10062885181811,花花公子 夹克男羊羔绒秋冬季加绒加厚牛仔外套男2022工装男士服装带绒保暖夹克衣服男装 黑色加绒 L,158.0,时尚服装,时尚达人
10059164267674,长袖T恤男青年修身 德绒打底衫男士衣服 秋季新款卫衣男圆领休闲潮流 双面绒秋衣阳离子上衣 RS-咖色 XL适合体重140-160斤,68.0,时尚服装,时尚达人
100008814861,卡帝乐鳄鱼(CARTELO)长袖T恤男2022秋冬季潮流男装百搭男士t恤圆领套头上衣纯色衣服 灰色 XL,118.0,时尚服装,时尚达人
100007844381,花花公子（PLAYBOY）长袖t恤男2022秋冬季男士潮流打底衫男纯色棉质上衣服韩版休闲男装 白色 XL,139.0,时尚服装,时尚达人
10060456627760,Calvin Klein/CK 时尚简约男士百搭圆领卫衣 黑色40200GP-010- M,249.0,时尚服装,时尚达人
100042871859,Lee Cooper 休闲裤男秋冬季宽松加绒运动束脚裤子男士潮流直筒百搭裤子男 FKS-9905 黑色 XL,88.0,时尚服装,时尚达人
100041990209,花花公子(PLAYBOY) 夹克男灯芯绒秋冬加绒上装时尚流行外套男士棉大衣休闲服装衣服男 HHM8802 灰色 2XL,328.0,时尚服装,时尚达人
10037985772592,爱心东东【特价捡漏】高档品牌罗蒙长袖连衣裙2021简约女装Polo领时尚百搭收腰气质宽松衬衫裙 砖红色 (6601#-图片色) M(95斤-110斤),199.0,时尚服装,时尚达人
100024093146,啄木鸟（TUCANO）长袖t恤男 圆领印花纯棉T恤百搭打底衫休闲衣服男装 灰色【长袖】 2XL,69.0,时尚服装,时尚达人
55964977290,TEEK长袖t恤男装上衣服 青少年春秋款男士秋衣打底圆领易穿搭体恤衫 C178白色 170/M,80.0,时尚服装,时尚达人
10054623009266,【不易变形】七匹狼长袖T恤男圆领男装衣服上衣2022秋季新款时尚体恤衫秋装易穿搭 101(藏青) 175/92A/XL,216.0,时尚服装,时尚达人
10054370402185,爱心东东海澜之家旗下海澜优选 官方品牌自营POLO衫男士短袖翻领2022夏季潮流潮牌上衣服半袖男装C1.2件 POLO衫-藏青色 XL,59.0,时尚服装,时尚达人
10059902319671,Lee Cooper 夹克男士长袖2022春秋季新款国潮流防风衣服休闲工装连帽外套男 8037灰色 XL,399.0,时尚服装,时尚达人
10058162046362,型男港长袖t恤男秋冬季纯棉打底衫男青少年潮流衣服男韩版百搭学生上衣男港风休闲内衣 白色 L（125-145斤）,48.0,时尚服装,时尚达人
10043785248188,真维斯短袖t恤男2022春夏季青少年宽松学生百搭休闲胖子大码时尚情侣字母半袖体恤衫ins潮流上衣服男 白色（z不言弃） L(推荐115-135斤左右),49.0,时尚服装,时尚达人
100032703537,啄木鸟（TUCANO）长袖t恤男 2022秋季时尚休闲男士打底衫百搭纯色圆领衣服男装 黑色 L,88.0,时尚服装,时尚达人
10035050321498,【纯棉2件装】阿诺顿秋装长袖t恤男士纯棉秋衣男装外穿薄款圆领内搭打底衫上衣服休闲体恤 SP铁灰+THE雾霾蓝 XL建议130-150斤,59.0,时尚服装,时尚达人
41455042320,康坦汀 长袖T恤男秋冬新品修身t恤男装青年圆领卫衣韩版打底衫体恤潮流小衫上衣服 深灰色 XL,69.0,时尚服装,时尚达人
100013276457,吉普（JEEP)夹克男2022秋冬季韩版连帽外套男士可拆卸帽潮流休闲宽松上衣服百搭男装 军绿 XL,218.0,时尚服装,时尚达人
100006039761,七匹狼长袖T恤 男士2022秋季长T翻领纯棉商务休闲长T青年男装多色舒适衣服 101(藏青) 175/92A/XL,219.0,时尚服装,时尚达人
100028631549,稻草人（MEXICAN）长袖t恤男 圆领宽松上衣男装时尚潮流休闲时尚衣服 J9F2451230507 中灰 XL,79.0,时尚服装,时尚达人
10026667815825,京东国际Armani/阿玛尼EA7男装年新款初秋新品百搭时尚运动套装 1578藏蓝色 S,1133.0,时尚服装,时尚达人
100029848391,红蜻蜓（RED DRAGONFLY）长袖t恤男中青年翻领polo条纹棉质微弹打底衫时尚潮流休闲百搭男装上衣服 蓝色 XL,87.0,时尚服装,时尚达人
100035051473,俞兆林（YUZHAOLIN)休闲裤男春秋季裤子男士宽松运动男裤直筒弹力潮流时尚长裤商务男装 黑色 XL,69.0,时尚服装,时尚达人
10061489387138,花花公子 夹克男秋冬季潮牌外套男士春秋款2022新款服装休闲夹克宽松男装上衣潮流秋装衣服 灰色 XL,99.0,时尚服装,时尚达人
100013244861,吉普（JEEP)T恤男圆领2022秋季韩版长袖t恤男士潮流打底衫百搭上衣服时尚个性印花男装 白色 XL,125.0,时尚服装,时尚达人
100029848461,红蜻蜓（RED DRAGONFLY）长袖t恤男中青年polo翻领条纹棉质微弹打底衫潮流时尚休闲百搭男装上衣服 上青 XL,86.0,时尚服装,时尚达人
10029428773135,【四件装】南极人长袖T恤男春秋季新款韩版潮流纯色男士半袖体恤套装圆领纯棉短袖t恤冬季宽松上衣服男装 【长袖4件】白+黑+灰+蓝 L(建议110-125斤),99.0,时尚服装,时尚达人
10056734510462,真维斯男装纯棉男士长袖t恤潮流潮牌ins2022新款秋季青少年学生宽松上衣服二本针纯色重磅质感打底衫 白色（空白） XL(推荐体重135-155斤左右),59.9,时尚服装,时尚达人
100028630437,森马集团品牌GLM长袖t恤男春秋体恤圆领纯棉秋季男装时尚潮流宽松休闲青少年衣服 黑/自由F XL,49.9,时尚服装,时尚达人
10061489366350,花花公子 夹克男秋冬季日系黑色青少年男装2022春秋新款帅气男生休闲衣服男士外套秋装 2222黑色 S,119.0,时尚服装,时尚达人
100029848415,红蜻蜓（RED DRAGONFLY）长袖t恤男中青年polo翻领条纹棉质打底衫潮流时尚休闲百搭微弹男装上衣服 绿色 XL,87.0,时尚服装,时尚达人
10034926336016,加绒长袖假两件T恤女2021年春秋季新款条纹拼接上衣服时尚打底衫 卡其【条纹领】 L 105-115,65.38,时尚服装,时尚达人
100004296497,南极人（Nanjiren）两件装 男士t恤秋季圆领黑白体恤T 纯色上衣服打底衫男装CST02 白+黑XL,74.0,时尚服装,时尚达人
100012637223,卡帝乐鳄鱼长袖T恤男2022秋冬季韩版潮流T恤男士打底衫圆领套头衣服宽松百搭上衣男装 白色 XL,118.0,时尚服装,时尚达人
1711645462,高领打底衫男棉纯色加厚翻领长袖t恤男士春秋季中青年半高领加绒保暖男装潮中高领修身体恤冬季宾色 【半高领加绒】黑色 3XL,99.0,时尚服装,时尚达人
10063234583020,DK品牌高档男装 连帽夹克男秋季外套男潮牌轻奢刺绣夹克男连帽年国潮衣服男帅气休闲男装外穿商务休闲上衣 1783 白色加绒加厚 5XL,648.0,时尚服装,时尚达人
50983616561,七匹狼长袖T恤男士男装纯色翻领时尚轻商务休闲保罗长袖Polo男衫t恤体恤衫衣服男 101(藏青) 175/92A/XL,216.0,时尚服装,时尚达人
53874515875,【2件装】100%全棉长袖t恤男春秋季舒适圆领衣服纯色潮流重磅体恤上衣纯棉打底衫男装宾色 01-黑色+白色 XL【适合130-150斤】,99.0,时尚服装,时尚达人
1032398741,与狼共舞长袖t恤男2022秋季新款纯色商务休闲打底POLO长T恤衫男装6E 花灰色025 175/92A/L,179.1,时尚服装,时尚达人
40668093368,【纯棉四件装】阿诺顿短袖t恤男士纯棉半截袖衣服男夏季圆领休闲运动潮宽松大码青少年初高中生情侣体恤衫 格白+K蓝+S灰+Z黑 L建议115-130斤,99.0,时尚服装,时尚达人
100024871158,苹果 AEMAPE 长袖T恤男潮流圆领印花纯棉T恤休闲百搭时尚帅气上衣服男装打底衫 白色 L,59.0,时尚服装,时尚达人
10064001167005,Lee Cooper 夹克男秋冬季外套男士宽松加绒加厚青年外衣潮流连帽上衣棒球服男衣服 231白色夹克 XL码,399.0,时尚服装,时尚达人
65825602715,【3件装】七匹狼短袖t恤男士衣服潮流打底纯棉V领T恤男装春夏季宽松 纯棉V领3件装-黑白灰 XL(175/100 推荐体重130-150斤),99.0,时尚服装,时尚达人
19212689018,2022春秋冬加绒保暖孕妇裤子外穿时尚托腹裤休闲运动长裤加肥大码200斤宽松小直筒孕妇裤秋冬季加绒裤 1008款黑色加绒 XXL,98.88,时尚服装,时尚达人
100028724263,鳄鱼恤休闲裤男百搭宽松阔腿长裤子男纯色时尚运动直筒裤男裤 J24F245123344 黑色 31/XL,99.0,时尚服装,时尚达人
10057461305883,爱心东东罗蒙（ROMON）轻奢高档女装 连衣裙女春秋季新款大I码女装秋装女长袖新款中长款显瘦气质别致裙子 3407图片色【连衣裙】 百搭 XL 【建议115-125斤】,198.0,时尚服装,时尚达人
10045236514963,朵迪雅尚运动裤女长裤加绒2022新款潮流服饰透气耐磨束脚裤女高腰显瘦韩系针织卫裤修身健身跑步休闲裤子 黑色【春秋】 L码【建议115-130斤】,49.0,时尚服装,时尚达人
10061489366350,花花公子 夹克男秋冬季日系黑色青少年男装2022春秋新款帅气男生休闲衣服男士外套秋装 2222黑色 S,119.0,时尚服装,时尚达人
10060964701189,真维斯（JEANSWEST）T恤男长袖2022秋冬季男士潮流打底衫男纯色纯棉上衣服韩版加大码衣服男装 黑色 XL(推荐体重130斤-150斤左右),69.0,时尚服装,时尚达人
10053710311457,普达驰纯棉夏季短袖T恤男潮流宽松复古港风半袖ins韩版上衣服潮牌 白色 胸口 YlSHENG XL 收藏店铺优先发货,38.0,时尚服装,时尚达人
100027825263,森马集团品牌GLM长袖t恤男春秋体恤圆领纯棉秋季男装时尚潮流宽松休闲青少年衣服 黑/山雾后图 XL,49.9,时尚服装,时尚达人
10021300701198,TEEK长袖t恤男衣服 青少年秋冬季男装上衣 男士休闲圆领春秋款易穿搭体恤 HC337白色 175/L,79.0,时尚服装,时尚达人
10020870122484,【2件装】长袖t恤男士新款纯色棉潮流春秋装秋衣T恤体恤内搭上衣服 【纯棉11】 小鹰深灰+小SE卡其 XL建议135-150斤,69.0,时尚服装,时尚达人
10059935225989,Lee Cooper牛仔外套男加绒加厚秋冬季新款男士宽松夹克纯棉工装上衣时尚百搭短款男装衣服潮 咖色 M码,399.0,时尚服装,时尚达人
10043278167894,雾卡 【三件装】短袖t恤男纯色棉白色宽松夏季T恤男士半袖潮流衣服情侣装打底衫男装 卡其+深灰+黑色 XL 建议135-150斤,79.0,时尚服装,时尚达人
10045577503884,OEMG 纯棉长袖T恤男春夏潮流简约字母上衣打底衫百搭青少年学生圆领联名网红情侣装内搭舒适衣服 白色 XL,48.0,时尚服装,时尚达人
66103059414,【99\/4件】短袖t恤男夏季新品冰丝印花潮流男士圆领打底衫青少年学生修身上衣半截袖大码衣服夏天男装 DT002白+DT005灰 XL,68.0,时尚服装,时尚达人
10030289725189,2021新款夏季polo纯色短袖男翻领T恤潮流青年有领修身半袖体恤 两件实惠装【黑色+藏青】 2XL 135-155斤,51.6,时尚服装,时尚达人
10042368545682,俞兆林【纯棉三件】短袖t恤男夏季白色宽松T恤纯色男士半袖潮流衣服情侣装纯棉打底衫纯棉男装 白+黑+灰 L 建议120-135斤,79.0,时尚服装,时尚达人
10046877261992,LeeCooper 【2件装】短袖T恤男韩版圆领潮流印花宽松透气学生休闲夏季衣服大码半截袖男士汗衫 短袖2件装-9122白+9122黑 XL码,299.0,时尚服装,时尚达人
10058978981481,卫衣男春秋冬季新款潮流韩版百搭宽松圆领重磅棉质长袖打底上衣服男装港风青少年情侣休闲外套 浅灰色 XL,42.0,时尚服装,时尚达人
10055633734104,【100%纯棉】卡帝乐鳄鱼t恤男纯棉短袖2022夏季青年半袖打底衫百搭潮流男装上衣体恤男装 1017白色 L/建议100-125斤,39.0,时尚服装,时尚达人
54841843978,嘉晔长袖T恤男新款男士休闲圆领T恤男装打底衫男式上衣衣服男时尚潮 卡其色 L,19.0,时尚服装,时尚达人
10059059172,简束 短袖T恤男纯色棉质t恤夏季休闲男士运动紧身t恤男圆领修身打底汗衫T067 白色 XL（70kg左右）,55.0,时尚服装,时尚达人
10044856060946,南极人【2件】纯棉短袖t恤男半截袖衣服圆领休闲潮流男士印花大码青少年男生纯色夏季体恤夏装打底衫男装 金叶铁灰+大CH黑色 XL,59.0,时尚服装,时尚达人
10059979018427,Lee Cooper 男士夹克外套男新款秋冬季加绒秋装外衣2022上衣潮流男装春秋款休闲衣服 8806黑色 L,399.0,时尚服装,时尚达人
25541814153,特步（xtep） 男装运动短袖t恤衫四季新款透气潮流男士休闲速干上衣棉t跑步健身综训篮足球服饰打底衫 【店长推荐】珍珠白品牌logo圆领速干四季基,49.0,时尚服装,时尚达人
100038294456,金盾（KINDON）男士短袖t恤2022夏季纯棉潮牌上衣服圆领简约潮流半袖大码T恤 秀红 XL,59.0,时尚服装,时尚达人
10052831658464,卡图弛 衣服男美式复古短袖t恤男夏季宽松韩版潮流休闲五分半截袖男青少年情侣圆领百搭上衣男装重磅打底衫 黑色 XL【建议125-140斤】,52.0,时尚服装,时尚达人
100011075947,吉普短袖T恤男2022夏季韩版短袖男士POLO打底衫潮流休闲翻领上衣服修身透气打底衫 深灰色 2XL,149.0,时尚服装,时尚达人
67668414371,简束紧身短袖男T恤纯色棉质大V领低领修身打底衫夏季上衣潮T1772 包边白色 XL（73kg左右）,59.0,时尚服装,时尚达人
10060828844282,Lee Cooper 高品质夹克男秋季新款男士休闲修身大码男装工装外套秋装潮流帅气上衣秋冬衣服 2806加绒浅灰夹克 2XL码,429.0,时尚服装,时尚达人
10044461130480,真维斯纯棉短袖t恤男2022新款夏季青少年半袖潮流港风中学生宽松大码时尚衣服休闲百搭男士上衣体恤 雾霾蓝#ZS沙漠汽车 L【推荐110-130斤】,49.0,时尚服装,时尚达人
100034294874,啄木鸟（TUCANO）短袖t恤男2022夏季圆领潮流印花纯棉T恤休闲百搭打底衫衣服男装 深灰 XL,59.0,时尚服装,时尚达人
